"GEO_ID","NAME","B25111_001E","B25111_001M","B25111_002E","B25111_002M","B25111_003E","B25111_003M","B25111_004E","B25111_004M","B25111_005E","B25111_005M","B25111_006E","B25111_006M","B25111_007E","B25111_007M","B25111_008E","B25111_008M","B25111_009E","B25111_009M","B25111_010E","B25111_010M",
"Geography","Geographic Area Name","Estimate!!Median gross rent!!Total","Margin of Error!!Median gross rent!!Total","Estimate!!Median gross rent!!Total!!Built 2010 or later","Margin of Error!!Median gross rent!!Total!!Built 2010 or later","Estimate!!Median gross rent!!Total!!Built 2000 to 2009","Margin of Error!!Median gross rent!!Total!!Built 2000 to 2009","Estimate!!Median gross rent!!Total!!Built 1990 to 1999","Margin of Error!!Median gross rent!!Total!!Built 1990 to 1999","Estimate!!Median gross rent!!Total!!Built 1980 to 1989","Margin of Error!!Median gross rent!!Total!!Built 1980 to 1989","Estimate!!Median gross rent!!Total!!Built 1970 to 1979","Margin of Error!!Median gross rent!!Total!!Built 1970 to 1979","Estimate!!Median gross rent!!Total!!Built 1960 to 1969","Margin of Error!!Median gross rent!!Total!!Built 1960 to 1969","Estimate!!Median gross rent!!Total!!Built 1950 to 1959","Margin of Error!!Median gross rent!!Total!!Built 1950 to 1959","Estimate!!Median gross rent!!Total!!Built 1940 to 1949","Margin of Error!!Median gross rent!!Total!!Built 1940 to 1949","Estimate!!Median gross rent!!Total!!Built 1939 or earlier","Margin of Error!!Median gross rent!!Total!!Built 1939 or earlier",
"0500000US51033","Caroline County, Virginia","998","124","-","**","1308","145","1270","268","756","214","1086","288","1073","244","766","275","833","568","913","176",
"0500000US51035","Carroll County, Virginia","528","22","-","**","546","93","507","35","497","56","502","54","560","134","659","113","-","**","584","121",
"0500000US51036","Charles City County, Virginia","861","111","-","**","1104","188","763","164","996","102","663","32","588","80","785","177","-","**","864","237",
"0500000US51037","Charlotte County, Virginia","570","41","-","**","538","651","515","29","551","59","619","62","473","169","689","90","390","502","640","97",
"0500000US51041","Chesterfield County, Virginia","1107","17","1197","113","1237","36","1131","29","1126","36","1022","40","954","106","897","108","957","69","957","75",
"0500000US51043","Clarke County, Virginia","985","65","-","**","2,000+","***","937","54","1121","66","897","209","982","286","1644","612","919","212","959","271",
"0500000US51045","Craig County, Virginia","550","112","-","**","-","**","227","12","372","528","-","**","806","633","624","3","-","**","438","322",
"0500000US51047","Culpeper County, Virginia","1012","55","-","**","1116","187","1099","159","996","111","953","203","1071","59","795","162","1071","619","867","209",
"0500000US51049","Cumberland County, Virginia","750","310","-","**","635","290","683","192","705","217","944","299","1061","558","721","154","-","**","1298","726",
"0500000US51051","Dickenson County, Virginia","523","43","-","**","552","170","547","185","521","51","384","143","609","120","665","264","669","75","672","72",
"0500000US51053","Dinwiddie County, Virginia","946","95","815","473","1341","291","1065","95","1050","172","757","204","581","163","1011","497","792","443","830","439",
"0500000US51057","Essex County, Virginia","830","38","-","**","874","56","828","64","836","23","725","144","1100","108","-","**","821","55","738","310",
"0500000US51059","Fairfax County, Virginia","1724","11","1890","114","1932","37","1815","19","1733","26","1637","33","1490","36","1666","64","1455","74","1397","178",
"0500000US51061","Fauquier County, Virginia","1161","49","2,000+","***","1191","126","1152","59","1223","161","1212","126","1113","71","1035","108","1264","128","1114","256",
"0500000US51063","Floyd County, Virginia","553","85","-","**","-","**","624","163","454","91","637","234","547","46","499","465","717","75","512","393",
"0500000US51065","Fluvanna County, Virginia","1219","124","785","673","1427","352","1335","168","1486","418","1179","257","1149","193","896","92","-","**","875","287",
"0500000US51067","Franklin County, Virginia","668","45","-","**","701","45","736","93","684","95","546","65","621","29","812","192","445","711","763","350",
"0500000US51069","Frederick County, Virginia","1111","34","1716","179","1446","254","1146","59","1082","132","968","113","1220","149","910","444","1007","300","1010","242",
"0500000US51071","Giles County, Virginia","600","29","-","**","674","342","757","42","485","39","559","46","752","205","607","80","583","31","618","93",
"0500000US51073","Gloucester County, Virginia","847","41","-","**","1220","449","739","45","859","41","814","63","813","181","1084","419","1717","969","649","225",
"0500000US51075","Goochland County, Virginia","947","185","-","**","597","758","1303","895","1012","187","1094","659","-","**","1022","216","-","**","950","269",
"0500000US51077","Grayson County, Virginia","579","47","-","**","489","152","500","147","456","119","622","22","651","69","600","152","560","304","499","52",
"0500000US51079","Greene County, Virginia","980","142","-","**","1122","172","1196","141","834","190","774","195","784","264","661","595","329","56","749","417",
"0500000US51081","Greensville County, Virginia","728","44","-","**","710","246","829","61","775","239","543","92","785","137","558","131","765","336","744","151",
"0500000US51083","Halifax County, Virginia","555","27","-","**","485","89","518","39","537","53","606","46","567","50","658","97","690","217","515","28",
"0500000US51085","Hanover County, Virginia","1049","34","-","**","1347","140","1050","64","1053","53","1063","139","1049","121","1076","140","932","29","908","149",
"0500000US51087","Henrico County, Virginia","1029","16","1477","467","1166","58","1079","31","1014","32","960","30","926","31","1113","32","984","68","1055","91",
"0500000US51089","Henry County, Virginia","590","29","-","**","630","32","531","55","557","42","592","64","591","121","665","111","552","179","682","219",
"0500000US51091","Highland County, Virginia","470","145","-","**","-","**","-","**","465","458","365","225","-","**","-","**","-","**","483","45",
"0500000US51093","Isle of Wight County, Virginia","937","105","-","**","1290","209","970","119","805","456","833","60","751","299","1093","47","802","237","646","78",
"0500000US51095","James City County, Virginia","1159","44","1194","346","1375","124","1186","114","1023","69","1050","198","1158","129","1124","116","1375","1183","1031","543",
"0500000US51097","King and Queen County, Virginia","878","57","-","**","836","74","848","83","684","28","947","36","-","**","1022","963","923","59","1053","75",
"0500000US51099","King George County, Virginia","1088","65","-","**","1538","253","1130","98","868","41","996","176","1067","407","1081","222","985","86","1235","626",
"0500000US51101","King William County, Virginia","967","79","-","**","1224","147","1162","255","752","183","810","212","617","109","1013","178","869","59","982","76",
"0500000US51103","Lancaster County, Virginia","869","40","-","**","1159","145","786","173","821","133","931","126","844","186","888","452","1073","94","847","45",
"0500000US51105","Lee County, Virginia","496","30","-","**","419","246","520","62","459","50","431","36","543","178","566","27","575","115","547","155",
"0500000US51107","Loudoun County, Virginia","1673","25","1696","269","1887","57","1695","53","1574","88","1477","101","1329","104","1257","129","1156","392","1517","369",
"0500000US51109","Louisa County, Virginia","963","38","1617","928","1027","123","1058","81","909","164","840","39","839","70","1083","219","1210","703","892","252",
"0500000US51111","Lunenburg County, Virginia","708","38","-","**","761","135","544","400","565","90","736","114","725","142","704","123","858","75","718","136",
"0500000US51113","Madison County, Virginia","865","64","-","**","-","**","-","**","848","36","928","162","1600","840","861","52","1422","1109","710","427",
"0500000US51115","Mathews County, Virginia","976","157","-","**","1170","710","1073","662","419","291","1020","302","698","730","-","**","-","**","983","128",
"0500000US51117","Mecklenburg County, Virginia","651","35","-","**","648","425","652","67","565","55","715","84","695","140","696","72","675","115","552","96",
"0500000US51119","Middlesex County, Virginia","807","81","-","**","515","178","585","410","829","233","980","241","1136","69","918","65","-","**","944","354",
"0500000US51121","Montgomery County, Virginia","851","20","880","288","1021","72","902","44","802","58","822","33","812","59","777","51","893","144","770","89",
"0500000US51125","Nelson County, Virginia","658","120","-","**","559","517","325","614","625","50","831","375","1041","146","504","499","431","441","820","226",
"0500000US51127","New Kent County, Virginia","892","263","-","**","1139","168","1481","480","862","519","781","38","1007","372","1132","24","-","**","-","**",
"0500000US51131","Northampton County, Virginia","680","23","294","102","667","135","415","307","438","358","775","127","702","45","829","91","631","136","786","103",
"0500000US51133","Northumberland County, Virginia","717","191","-","**","566","853","820","620","1129","240","714","177","-","**","-","**","519","658","833","363",
"0500000US51135","Nottoway County, Virginia","794","74","-","**","966","435","750","203","286","499","791","219","841","375","850","134","854","44","1024","204",
"0500000US51137","Orange County, Virginia","877","72","-","**","1255","416","829","194","842","83","896","230","1025","114","1038","236","1011","346","631","47",
"0500000US51139","Page County, Virginia","687","23","-","**","799","111","631","201","707","60","532","64","675","30","920","62","686","49","728","71",
"0500000US51141","Patrick County, Virginia","534","39","-","**","500","593","512","35","445","134","559","173","598","137","569","103","684","67","590","510",
"0500000US51143","Pittsylvania County, Virginia","612","53","547","177","700","109","606","87","605","111","530","45","618","75","808","105","703","219","564","49",
"0500000US51145","Powhatan County, Virginia","1040","63","-","**","875","783","1181","535","1047","183","1030","151","963","862","1038","225","684","546","1096","87",
"0500000US51147","Prince Edward County, Virginia","741","51","-","**","797","103","824","110","801","314","483","145","722","31","734","286","464","458","753","62",
"0500000US51149","Prince George County, Virginia","1252","68","1458","86","1374","83","1208","153","1245","112","1090","165","1043","94","850","404","-","**","1388","1329",
"0500000US51153","Prince William County, Virginia","1532","30","1887","122","1890","59","1469","35","1461","51","1441","49","1479","96","1217","112","1514","280","1136","128",
"0500000US51155","Pulaski County, Virginia","603","26","-","**","739","479","597","64","662","84","553","62","638","78","601","66","660","129","554","60",
"0500000US51157","Rappahannock County, Virginia","999","85","-","**","-","**","993","1217","1140","224","737","37","969","82","1559","1531","1138","34","938","248",
"0500000US51159","Richmond County, Virginia","745","54","-","**","950","1146","547","426","622","237","638","87","469","65","859","265","1199","205","737","26",
"0500000US51161","Roanoke County, Virginia","857","23","-","**","1005","144","860","112","830","56","849","25","831","68","977","179","807","226","1055","227",
"0500000US51163","Rockbridge County, Virginia","759","75","-","**","980","265","794","100","911","462","619","102","727","156","773","142","487","103","695","150",
"0500000US51165","Rockingham County, Virginia","795","41","818","245","1052","162","841","91","753","118","721","66","636","116","844","268","812","280","722","55",
"0500000US51167","Russell County, Virginia","535","22","-","**","504","246","519","38","577","68","488","37","628","201","669","128","509","56","483","70",
"0500000US51169","Scott County, Virginia","491","34","-","**","531","411","600","508","368","163","494","46","436","149","618","76","478","12","492","111",
"0500000US51171","Shenandoah County, Virginia","782","39","1057","560","1005","177","799","82","736","55","716","85","742","185","733","230","940","57","753","74",
"0500000US51173","Smyth County, Virginia","570","17","-","**","476","53","573","13","577","67","564","35","578","43","660","46","738","118","511","156",
"0500000US51175","Southampton County, Virginia","734","58","-","**","669","236","843","123","811","255","663","190","718","112","644","287","757","363","965","100",
